aib_administrative,aib_administrative_duration,aib_bouncerates,aib_browser,aib_exitrates,importsequencenumber,aib_informational,aib_informational_duration,aib_month,aib_name,aib_onlineshopperintentionid,aib_operatingsystems,aib_pagevalues,aib_productrelated,aib_productrelated_duration,aib_region,aib_revenue,aib_specialday,statuscode,statecode,timezoneruleversionnumber,aib_traffictype,utcconversiontimezonecode,versionnumber,aib_visitortype,aib_weekend,owningbusinessunit
3,111,0,2,0.01,7,0,0,May,Customer741,18a4dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,25,461.22,4,FALSE,0,Active,Active,,4,,5356584,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,167.5,0,6,0.03,7,0,0,Mar,Customer740,16a4dd2c-cc7d-ea11-a837-000d3af9a8e2,2,33.53,22,869.9,4,TRUE,0,Active,Active,,10,,5356583,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.02,7,0,0,May,Customer739,14a4dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,14,416.83,2,FALSE,0,Active,Active,,2,,5356582,New_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,37,0,2,0.01,7,0,0,Mar,Customer738,12a4dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,7,139.33,7,FALSE,0,Active,Active,,8,,5356581,New_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.09,7,0,0,Mar,Customer737,10a4dd2c-cc7d-ea11-a837-000d3af9a8e2,1,0,3,133.5,1,FALSE,0,Active,Active,,8,,5356580,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,2,0.2,7,0,0,Nov,Customer736,0ea4dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,1,0,1,FALSE,0,Active,Active,,20,,5356579,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,76.6,0.01,2,0.02,7,0,0,June,Customer735,0ca4dd2c-cc7d-ea11-a837-000d3af9a8e2,1,45.2,28,488.91,1,TRUE,0,Active,Active,,1,,5356578,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,206,0,2,0.02,7,2,69.5,Nov,Customer734,0aa4dd2c-cc7d-ea11-a837-000d3af9a8e2,2,6.64,65,1140.79,4,TRUE,0,Active,Active,,2,,5356577,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
5,156.2,0,1,0.01,7,0,0,Sep,Customer733,08a4dd2c-cc7d-ea11-a837-000d3af9a8e2,1,32.22,22,742,3,TRUE,0,Active,Active,,5,,5356576,New_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,14,0,1,0.01,7,2,10,May,Customer732,06a4dd2c-cc7d-ea11-a837-000d3af9a8e2,1,0,17,713.33,1,FALSE,0,Active,Active,,5,,5356575,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
8,175.12,0,1,0.03,7,0,0,Nov,Customer731,04a4dd2c-cc7d-ea11-a837-000d3af9a8e2,1,0,7,96.12,2,FALSE,0,Active,Active,,8,,5356574,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.01,7,0,0,Mar,Customer730,02a4dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,38,667.17,4,FALSE,0,Active,Active,,1,,5356573,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.08,2,0.12,7,0,0,May,Customer729,00a4dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,15,75,6,FALSE,0.6,Active,Active,,2,,5356572,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.02,2,0.04,7,0,0,Nov,Customer728,fea3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,11,271,1,FALSE,0,Active,Active,,3,,5356571,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
5,139.98,0,2,0.01,7,0,0,Dec,Customer727,fca3dd2c-cc7d-ea11-a837-000d3af9a8e2,1,0,27,677.88,1,FALSE,0,Active,Active,,2,,5356570,New_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.1,7,0,0,Nov,Customer726,faa3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,2,7,4,FALSE,0,Active,Active,,1,,5356569,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,5,0.03,7,0,0,Mar,Customer725,f8a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,6,463.5,1,FALSE,0,Active,Active,,3,,5356568,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.07,7,0,0,Sep,Customer724,f6a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,3,41.4,7,FALSE,0,Active,Active,,2,,5356567,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,85,0,2,0,7,0,0,Mar,Customer723,f4a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,14,306.5,3,FALSE,0,Active,Active,,2,,5356566,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.03,7,0,0,Mar,Customer722,f2a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,17,701.54,6,FALSE,0,Active,Active,,2,,5356565,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,67.4,0,2,0.01,7,0,0,Aug,Customer721,f0a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,38.07,14,590.55,1,TRUE,0,Active,Active,,5,,5356564,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
11,227.23,0.01,2,0.03,7,0,0,Nov,Customer720,eea3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,44,2038.05,3,FALSE,0,Active,Active,,8,,5356563,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
11,326.49,0,1,0.01,7,0,0,Nov,Customer719,eca3dd2c-cc7d-ea11-a837-000d3af9a8e2,4,17.28,92,4637.54,4,FALSE,0,Active,Active,,3,,5356562,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
14,325.48,0.02,1,0.04,7,6,22.6,Sep,Customer718,eaa3dd2c-cc7d-ea11-a837-000d3af9a8e2,1,0,24,359.63,2,FALSE,0,Active,Active,,4,,5356561,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,203.83,0,2,0,7,0,0,Mar,Customer717,e8a3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,30,823.5,1,FALSE,0,Active,Active,,11,,5356560,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.03,2,0.1,7,0,0,May,Customer716,e6a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,6,83,4,FALSE,0.6,Active,Active,,6,,5356559,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.05,7,0,0,Nov,Customer715,e4a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,20,2846.83,3,FALSE,0,Active,Active,,1,,5356558,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.03,7,0,0,Dec,Customer714,e2a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,9,82.5,1,FALSE,0,Active,Active,,1,,5356557,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.1,7,0,0,Mar,Customer713,e0a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,2,5,9,FALSE,0,Active,Active,,1,,5356556,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,2,0.2,7,0,0,Nov,Customer712,dea3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,1,0,1,FALSE,0,Active,Active,,13,,5356555,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,1,0.04,7,0,0,Nov,Customer711,dca3dd2c-cc7d-ea11-a837-000d3af9a8e2,1,0,8,463.67,1,FALSE,0,Active,Active,,3,,5356554,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.06,7,0,0,Mar,Customer710,daa3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,7,169,3,FALSE,0,Active,Active,,3,,5356553,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
7,74.08,0,2,0.01,7,1,3,Nov,Customer709,d8a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,1.57,197,2915.57,3,FALSE,0,Active,Active,,3,,5356552,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.07,7,0,0,May,Customer708,d6a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,3,108,4,FALSE,0,Active,Active,,13,,5356551,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.12,2,0.13,7,0,0,Jul,Customer707,d4a3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,4,67.6,1,FALSE,0,Active,Active,,4,,5356550,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.02,7,0,0,May,Customer706,d2a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,22,502,1,FALSE,0.4,Active,Active,,2,,5356549,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.04,7,0,0,Nov,Customer705,d0a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,27,1009.38,1,TRUE,0,Active,Active,,2,,5356548,New_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,1,0,7,0,0,Mar,Customer704,cea3dd2c-cc7d-ea11-a837-000d3af9a8e2,1,0,62,1136.6,1,FALSE,0,Active,Active,,3,,5356547,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,3,0.02,7,0,0,Mar,Customer703,cca3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,93,4261.84,8,FALSE,0,Active,Active,,1,,5356546,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,5.5,0.01,2,0.02,7,3,169.2,Jul,Customer702,caa3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,50.18,14,517.66,1,FALSE,0,Active,Active,,2,,5356545,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.05,7,0,0,May,Customer701,c8a3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,2,121,1,FALSE,0,Active,Active,,3,,5356543,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0,7,0,0,Nov,Customer700,c6a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,125.89,5,883.6,4,TRUE,0,Active,Active,,2,,5356542,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.02,7,0,0,Mar,Customer699,c4a3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,8,157.57,2,FALSE,0,Active,Active,,3,,5356541,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.12,2,0.18,7,0,0,May,Customer698,c2a3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,4,4,4,FALSE,0.8,Active,Active,,13,,5356540,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,81.4,0,2,0,7,0,0,Oct,Customer697,c0a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,94,2487.52,6,FALSE,0,Active,Active,,2,,5356539,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.02,7,0,0,Dec,Customer696,bea3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,28,2076.97,8,FALSE,0,Active,Active,,2,,5356538,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,33.5,0,8,0.01,7,1,91,Mar,Customer695,bca3dd2c-cc7d-ea11-a837-000d3af9a8e2,1,1.59,31,1271.82,4,TRUE,0,Active,Active,,1,,5356537,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,5,0.01,7,0,0,Dec,Customer694,baa3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,19.51,41,898.15,3,TRUE,0,Active,Active,,1,,5356536,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,8,0.2,7,0,0,Nov,Customer693,b8a3dd2c-cc7d-ea11-a837-000d3af9a8e2,1,0,1,0,3,FALSE,0,Active,Active,,1,,5356535,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,48.5,0,2,0.03,7,0,0,Dec,Customer692,b6a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,7,31.5,1,FALSE,0,Active,Active,,2,,5356534,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.02,7,0,0,Nov,Customer691,b4a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,58,3178.5,9,TRUE,0,Active,Active,,2,,5356533,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,104.2,0,2,0.01,7,0,0,Aug,Customer690,b2a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,19,456.9,8,FALSE,0,Active,Active,,6,,5356532,New_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.03,7,0,0,Oct,Customer689,afa3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,101,2611.75,1,FALSE,0,Active,Active,,1,,5356531,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
6,122.8,0,5,0.02,7,0,0,Nov,Customer688,ada3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,7,175.4,5,FALSE,0,Active,Active,,2,,5356530,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,20.2,0.03,2,0.06,7,0,0,Nov,Customer687,aba3dd2c-cc7d-ea11-a837-000d3af9a8e2,4,0,6,1561.2,3,FALSE,0,Active,Active,,1,,5356529,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
7,667.25,0,2,0.01,7,0,0,Jul,Customer686,a9a3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,4,101.8,6,FALSE,0,Active,Active,,2,,5356528,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0,7,0,0,Mar,Customer685,a7a3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,14,183.67,3,FALSE,0,Active,Active,,3,,5356527,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
5,106,0,2,0.02,7,0,0,Dec,Customer684,a5a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,3.7,111,8684.98,3,FALSE,0,Active,Active,,1,,5356526,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
10,664.09,0.02,2,0.03,7,3,18.5,Nov,Customer683,a3a3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,20.35,26,1494.05,1,FALSE,0,Active,Active,,20,,5356525,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,1,0.01,7,0,0,Nov,Customer682,a1a3dd2c-cc7d-ea11-a837-000d3af9a8e2,1,0,84,2197.78,3,TRUE,0,Active,Active,,2,,5356524,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.01,7,0,0,May,Customer681,9fa3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,12,336.8,1,FALSE,0.6,Active,Active,,2,,5356523,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
9,268.5,0,2,0.03,7,0,0,Dec,Customer680,9da3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,8,407.5,3,FALSE,0,Active,Active,,8,,5356522,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
9,468.37,0,2,0,7,1,88,May,Customer679,9ba3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,42.42,114,3772.41,2,TRUE,0,Active,Active,,14,,5356521,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,37,0,1,0.01,7,0,0,Mar,Customer678,99a3dd2c-cc7d-ea11-a837-000d3af9a8e2,4,0,21,775.33,1,FALSE,0,Active,Active,,2,,5356520,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,84.5,0,2,0.01,7,0,0,Aug,Customer677,97a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,5.18,346,12541.78,3,TRUE,0,Active,Active,,1,,5356519,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,13,0.2,7,0,0,Dec,Customer676,95a3dd2c-cc7d-ea11-a837-000d3af9a8e2,8,0,1,0,9,FALSE,0,Active,Active,,20,,5356518,Other,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
6,71.38,0,2,0.01,7,0,0,Nov,Customer675,93a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,2.52,73,2335.63,7,TRUE,0,Active,Active,,11,,5356517,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,38.2,0,2,0,7,1,9,Nov,Customer674,91a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,86.12,21,1290.5,9,TRUE,0,Active,Active,,2,,5356516,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,128,0.01,2,0.02,7,2,136.17,Oct,Customer673,8fa3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,13,847.61,8,FALSE,0,Active,Active,,4,,5356515,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,157.25,0,2,0.01,7,0,0,Dec,Customer672,8da3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,29,2999.72,2,FALSE,0,Active,Active,,6,,5356514,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,6.33,0.01,2,0.03,7,0,0,Nov,Customer671,8ba3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,36,1378.17,1,FALSE,0,Active,Active,,13,,5356513,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,25.5,0,2,0.01,7,0,0,Dec,Customer670,89a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,49,860.21,2,FALSE,0,Active,Active,,10,,5356512,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,1,0.01,7,0,0,Dec,Customer669,87a3dd2c-cc7d-ea11-a837-000d3af9a8e2,4,14.13,21,455.08,1,TRUE,0,Active,Active,,2,,5356511,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,1,0.07,7,0,0,Mar,Customer668,85a3dd2c-cc7d-ea11-a837-000d3af9a8e2,4,0,3,558,3,FALSE,0,Active,Active,,1,,5356510,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,196.6,0.04,8,0.07,7,0,0,Aug,Customer667,83a3dd2c-cc7d-ea11-a837-000d3af9a8e2,1,0,31,1514.3,7,FALSE,0,Active,Active,,1,,5356509,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,36,0,2,0,7,1,62,Mar,Customer666,81a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,19,924.33,1,FALSE,0,Active,Active,,2,,5356508,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,15.5,0.01,1,0.04,7,0,0,May,Customer665,7fa3dd2c-cc7d-ea11-a837-000d3af9a8e2,4,0,15,312.7,3,FALSE,0.8,Active,Active,,2,,5356507,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.02,7,0,0,Mar,Customer664,7da3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,9,102.5,1,FALSE,0,Active,Active,,3,,5356506,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,76.5,0.02,2,0.06,7,0,0,Dec,Customer663,7ba3dd2c-cc7d-ea11-a837-000d3af9a8e2,1,0,10,123.23,1,FALSE,0,Active,Active,,10,,5356505,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,2,0.2,7,0,0,Nov,Customer662,79a3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,1,0,3,FALSE,0,Active,Active,,3,,5356504,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,2,0.2,7,0,0,Dec,Customer661,77a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,1,0,3,FALSE,0,Active,Active,,1,,5356503,Other,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.02,2,0.04,7,0,0,Dec,Customer660,75a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,27,610.19,2,FALSE,0,Active,Active,,2,,5356502,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,5,0.2,7,0,0,May,Customer659,73a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,1,0,7,FALSE,0,Active,Active,,3,,5356501,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,8,0.01,7,0,0,Nov,Customer658,71a3dd2c-cc7d-ea11-a837-000d3af9a8e2,1,14.14,21,1051.17,2,TRUE,0,Active,Active,,6,,5356500,New_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,23,0,2,0.01,7,0,0,Nov,Customer657,6fa3dd2c-cc7d-ea11-a837-000d3af9a8e2,8,0,16,281.75,1,FALSE,0,Active,Active,,2,,5356499,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,13,0.01,7,0,0,Dec,Customer656,6da3dd2c-cc7d-ea11-a837-000d3af9a8e2,8,0,15,314.5,9,FALSE,0,Active,Active,,20,,5356498,Other,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,48,0.02,2,0.04,7,0,0,May,Customer655,6ba3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,24,543.75,3,FALSE,0.8,Active,Active,,2,,5356497,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,33,0,1,0.01,7,0,0,Dec,Customer654,69a3dd2c-cc7d-ea11-a837-000d3af9a8e2,4,0,35,702.92,1,FALSE,0,Active,Active,,2,,5356496,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.05,7,0,0,Nov,Customer653,67a3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,12,1145.42,8,FALSE,0,Active,Active,,10,,5356495,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
8,108.7,0,2,0.01,7,0,0,Jul,Customer652,65a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0.9,85,2651.94,9,FALSE,0,Active,Active,,4,,5356494,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
9,241.84,0,1,0.01,7,0,0,Nov,Customer651,63a3dd2c-cc7d-ea11-a837-000d3af9a8e2,1,27.97,25,673.03,3,FALSE,0,Active,Active,,2,,5356493,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,7,0,2,0.02,7,0,0,May,Customer650,61a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,9,160.5,2,FALSE,0,Active,Active,,3,,5356492,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.06,2,0.15,7,0,0,Mar,Customer649,5fa3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,7,141.83,1,FALSE,0,Active,Active,,1,,5356491,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,4,0.04,7,0,0,Mar,Customer648,5da3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,5,77,1,FALSE,0,Active,Active,,3,,5356490,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.04,4,0.07,7,1,0,May,Customer647,5ba3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,23,456.33,3,FALSE,0,Active,Active,,6,,5356489,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.05,2,0.1,7,0,0,May,Customer646,59a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,4,158,4,FALSE,0,Active,Active,,13,,5356488,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,19,0,2,0.02,7,0,0,Mar,Customer645,57a3dd2c-cc7d-ea11-a837-000d3af9a8e2,1,0,13,748.67,6,FALSE,0,Active,Active,,3,,5356487,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.02,7,0,0,Nov,Customer644,55a3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,9,1178.25,1,FALSE,0,Active,Active,,10,,5356486,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,46.4,0,2,0.01,7,0,0,Oct,Customer643,53a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,5,61.4,4,FALSE,0,Active,Active,,4,,5356485,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,31.25,0,2,0.01,7,0,0,Nov,Customer642,51a3dd2c-cc7d-ea11-a837-000d3af9a8e2,3,0,31,1470.21,3,TRUE,0,Active,Active,,8,,5356484,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,116.5,0,1,0.01,7,0,0,Dec,Customer641,4fa3dd2c-cc7d-ea11-a837-000d3af9a8e2,1,0,15,320.25,4,FALSE,0,Active,Active,,6,,5356483,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,23,0,2,0.01,7,0,0,Mar,Customer640,4da3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,1.87,27,1058.89,3,FALSE,0,Active,Active,,13,,5356482,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,96,0,2,0.01,7,2,18,May,Customer639,4aa3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,53,2130.02,3,FALSE,0,Active,Active,,4,,5356481,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.02,7,0,0,Nov,Customer638,48a3dd2c-cc7d-ea11-a837-000d3af9a8e2,2,0,27,427.82,1,FALSE,0,Active,Active,,1,,5356480,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,245.8,0,1,0.02,7,1,0,Sep,Customer637,46a3dd2c-cc7d-ea11-a837-000d3af9a8e2,1,0,28,707.91,3,FALSE,0,Active,Active,,2,,5356479,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
